data,ora,azione,minimo,massimo,media,counter
10-11-2021,14,MBWS.FR,1.4,1.41,1.4049999999999998,2
10-11-2021,14,TS2S.FR,1.2512,1.2512,1.2512,1
10-11-2021,14,HOLN.FR,44.855,44.99,44.92583333333332,12
10-11-2021,14,CAPLI.FR,24.4,24.4,24.4,2
10-11-2021,14,ES.FR,14.8,14.9,14.833333333333334,3
10-11-2021,14,SBT.FR,13.4,13.4,13.4,4
10-11-2021,14,SAMS.FR,205.0,205.0,205.0,2
10-11-2021,14,FPG.FR,0.556,0.58,0.5686666666666667,6
10-11-2021,14,ASY.FR,32.75,32.75,32.75,2
10-11-2021,14,GPE.FR,30.0,30.0,30.0,1
10-11-2021,14,COM.FR,11.4,11.65,11.489285714285716,14
10-11-2021,14,AFME.FR,5.89,5.89,5.89,1
10-11-2021,14,ORAP.FR,5.95,5.96,5.955,2
10-11-2021,14,RE.FR,134.0,134.0,134.0,6
10-11-2021,14,UFF.FR,18.0,18.0,18.0,1
10-11-2021,14,LAT.FR,0.53,0.53,0.53,2
10-11-2021,15,AIR.FR,115.78,116.5,116.10853061224437,1470
10-11-2021,15,FDJ.FR,44.38,44.59,44.487088235294095,340
10-11-2021,15,ENGI.FR,12.808,12.838,12.82228360957641,543
10-11-2021,15,TBGBS.FR,0.0272,0.03,0.02905714285714286,7
10-11-2021,15,CS.FR,25.735,25.93,25.817305169752846,2592
10-11-2021,15,MCPHY.FR,22.36,22.72,22.563168316831668,101
10-11-2021,15,CAP.FR,207.9,209.6,208.43841584158517,1010
10-11-2021,15,LI.FR,21.84,22.08,21.977915492957774,355
10-11-2021,15,UBI.FR,47.0,47.35,47.14364864864865,296
10-11-2021,15,ORP.FR,90.58,91.44,90.88874524714838,263
10-11-2021,15,VK.FR,6.875,6.97,6.922154929577449,355
10-11-2021,15,AVT.FR,0.0619,0.0637,0.06242777777777776,72
10-11-2021,15,ABVX.FR,26.1,26.5,26.304000000000006,25
10-11-2021,15,ETL.FR,12.84,12.92,12.894539007092227,282
10-11-2021,15,COM.FR,11.4,11.7,11.504545454545458,11
10-11-2021,15,FGR.FR,91.7,91.86,91.7844301075268,465
10-11-2021,15,NOKIA.FR,4.9935,5.043,5.016562499999999,48
10-11-2021,15,RF.FR,76.8,77.0,76.8772222222222,90
10-11-2021,15,TRI.FR,171.4,172.6,171.99859154929575,71
10-11-2021,15,EC.FR,138.5,141.0,139.4,10
10-11-2021,15,DBG.FR,10.14,10.21,10.164193548387102,62
10-11-2021,15,SEV.FR,19.685,19.69,19.68828571428573,35
10-11-2021,15,TFI.FR,8.995,9.01,9.002567567567565,37
10-11-2021,15,NHOA.FR,14.22,14.76,14.501666666666667,24
10-11-2021,15,JBOG.FR,12.2,12.35,12.262499999999998,12
10-11-2021,15,PAT.FR,16.8,16.9,16.88,5
10-11-2021,15,FNAC.FR,57.3,57.8,57.57068965517244,58
10-11-2021,15,MDM.FR,21.0,21.16,21.056956521739107,92
10-11-2021,15,ECP.FR,0.782,0.783,0.7826,5
10-11-2021,15,VCT.FR,39.4,39.55,39.48921568627451,51
10-11-2021,15,PEUG.FR,129.0,129.6,129.38666666666663,15
10-11-2021,15,LSS.FR,37.7,37.75,37.733333333333334,3
10-11-2021,15,LOCAL.FR,1.29,1.301,1.2948727272727278,33
10-11-2021,15,CAPLI.FR,24.4,24.5,24.41111111111111,9
10-11-2021,15,GLO.FR,19.66,19.78,19.735999999999997,20
10-11-2021,15,CDA.FR,15.58,15.74,15.675862068965516,29
10-11-2021,15,SBT.FR,13.38,13.42,13.406666666666666,3
10-11-2021,15,AUB.FR,53.9,54.0,53.975,12
10-11-2021,15,HOLN.FR,44.89,44.965,44.9201923076923,26
10-11-2021,15,AAA.FR,11.8,11.8,11.8,1
10-11-2021,15,ASY.FR,31.0,32.45,31.8804347826087,23
10-11-2021,15,ORAP.FR,5.95,5.95,5.95,1
10-11-2021,15,BLC.FR,43.1,43.25,43.1875,4
10-11-2021,15,COVH.FR,16.45,16.45,16.45,1
10-11-2021,15,LBON.FR,80.8,81.0,80.95,4
10-11-2021,15,DVT.FR,167.8,168.2,168.0153846153846,13
10-11-2021,15,PERR.FR,83.0,83.0,83.0,1
10-11-2021,15,RDSS.FR,3.7643,3.7652,3.7647400000000006,5
10-11-2021,15,PIG.FR,5.01,5.02,5.0128571428571425,7
10-11-2021,15,FATL.FR,42.2,42.2,42.2,1
10-11-2021,15,ES.FR,14.8,14.8,14.8,1
10-11-2021,15,VRAP.FR,17.85,17.85,17.85,1
10-11-2021,15,COH.FR,1.91,1.92,1.9166666666666667,3
10-11-2021,16,CS.FR,25.67,25.78,25.724006490264376,2003
10-11-2021,16,ACA.FR,12.832,12.916,12.867477792732236,2229
10-11-2021,16,BN.FR,57.62,57.81,57.71884185303488,1252
10-11-2021,16,LI.FR,21.95,22.2,22.06262411347522,282
10-11-2021,16,ELIS.FR,15.89,15.94,15.913414634146354,164
10-11-2021,16,FDJ.FR,44.52,44.88,44.7188715953308,514
10-11-2021,16,CGG.FR,0.702,0.711,0.7060348122866899,293
10-11-2021,16,CAP.FR,209.0,209.8,209.36294117646938,1020
10-11-2021,16,PEUG.FR,129.8,130.6,130.2421052631579,19
10-11-2021,16,ATE.FR,149.1,149.4,149.23776223776213,143
10-11-2021,16,NEX.FR,88.65,89.15,88.87298387096764,124
10-11-2021,16,VK.FR,6.89,6.955,6.920939393939377,165
10-11-2021,16,XFAB.FR,9.1,9.24,9.167746478873223,142
10-11-2021,16,CARM.FR,14.12,14.24,14.187500000000002,24
10-11-2021,16,SEV.FR,19.685,19.69,19.68780701754385,57
10-11-2021,16,QDT.FR,20.92,21.04,20.98571428571429,63
10-11-2021,16,DBG.FR,10.21,10.28,10.242794117647055,68
10-11-2021,16,AVT.FR,0.0612,0.0647,0.0622147540983607,61
10-11-2021,16,GUI.FR,15.42,15.64,15.546250000000004,32
10-11-2021,16,MDM.FR,21.1,21.2,21.15853211009175,109
10-11-2021,16,UBI.FR,47.09,47.53,47.33401055408971,379
10-11-2021,16,ADVIC.FR,8.77,8.83,8.79,15
10-11-2021,16,ADUX.FR,2.17,2.17,2.17,1
10-11-2021,16,LSS.FR,37.85,38.2,37.998387096774195,31
10-11-2021,16,MCPHY.FR,22.58,22.88,22.753043478260846,115
10-11-2021,16,JBOG.FR,12.15,12.35,12.216666666666669,6
10-11-2021,16,MTU.FR,30.3,30.4,30.34,15
10-11-2021,16,MAAT.FR,13.5,13.85,13.620833333333332,12
10-11-2021,16,GNFT.FR,3.18,3.196,3.185857142857142,14
10-11-2021,16,TFI.FR,8.98,9.025,9.002931034482758,29
10-11-2021,16,ABEO.FR,14.5,14.5,14.5,2
10-11-2021,16,CEN.FR,66.6,66.7,66.63333333333334,12
10-11-2021,16,PIG.FR,5.05,5.05,5.05,1
10-11-2021,16,IPS.FR,41.6,41.8,41.67307692307692,26
10-11-2021,16,GLO.FR,19.74,19.82,19.796923076923072,13
10-11-2021,16,CAPLI.FR,24.4,24.4,24.4,5
10-11-2021,16,COX.FR,3.22,3.22,3.22,2
10-11-2021,16,BLC.FR,43.25,43.4,43.30416666666667,12
10-11-2021,16,UFF.FR,18.0,18.1,18.022222222222222,9
10-11-2021,16,HOLN.FR,44.995,45.065,45.01214285714285,21
10-11-2021,16,LBON.FR,80.0,81.0,80.24,5
10-11-2021,16,CBOT.FR,3.75,3.76,3.7533333333333334,3
10-11-2021,16,TBGBS.FR,0.0283,0.032,0.029719999999999996,5
10-11-2021,16,COVH.FR,16.3,16.45,16.339999999999996,10
10-11-2021,16,AURE.FR,9.0,9.0,9.0,1
10-11-2021,16,SFPI.FR,3.82,3.835,3.8264285714285715,7
10-11-2021,16,ESI.FR,70.0,70.0,70.0,1
10-11-2021,16,TS2S.FR,1.124,1.124,1.124,1
10-11-2021,16,ORAP.FR,5.96,6.0,5.984999999999999,4
10-11-2021,16,FATL.FR,42.2,42.4,42.3,2
10-11-2021,17,FGR.FR,91.52,91.82,91.73745535714279,448
10-11-2021,17,ACA.FR,12.834,12.886,12.859409696323935,1877
10-11-2021,17,SEV.FR,19.68,19.69,19.681235955056124,178
10-11-2021,17,BN.FR,57.76,57.94,57.86110678098256,1283
10-11-2021,17,MAAT.FR,13.5,13.8,13.60625,8
10-11-2021,17,XFAB.FR,9.06,9.12,9.085306122448959,196
10-11-2021,17,ENGI.FR,12.816,12.86,12.836594315245653,1161
10-11-2021,17,ELIOR.FR,6.385,6.43,6.4147727272727115,154
10-11-2021,17,FNAC.FR,57.9,58.4,58.18990610328626,213
10-11-2021,17,ORP.FR,90.74,91.02,90.8701917808211,365
10-11-2021,17,NEX.FR,88.75,88.85,88.76612903225809,155
10-11-2021,17,FDJ.FR,44.65,44.82,44.76126404494419,356
10-11-2021,17,TS2S.FR,1.1316,1.1316,1.1316,1
10-11-2021,17,UBI.FR,47.02,47.26,47.127384196185346,367
10-11-2021,17,LI.FR,21.99,22.07,22.022175226586292,331
10-11-2021,17,ATE.FR,149.3,149.9,149.73397435897465,156
10-11-2021,17,RF.FR,77.0,77.25,77.19755102040818,245
10-11-2021,17,ADVIC.FR,8.75,8.82,8.766315789473682,19
10-11-2021,17,VK.FR,6.9,6.935,6.91022624434391,221
10-11-2021,17,TRI.FR,172.7,173.2,172.82727272727305,154
10-11-2021,17,NOKIA.FR,5.025,5.052,5.035380952380948,42
10-11-2021,17,DBG.FR,10.28,10.34,10.302499999999979,176
10-11-2021,17,MDM.FR,21.16,21.3,21.242459016393482,122
10-11-2021,17,AVT.FR,0.062,0.0641,0.06327692307692309,26
10-11-2021,17,ROTH.FR,41.15,41.35,41.19842105263162,95
10-11-2021,17,ORAP.FR,5.96,5.96,5.96,1
10-11-2021,17,FPN.FR,0.04,0.0408,0.040400000000000005,2
10-11-2021,17,JBOG.FR,12.35,12.35,12.35,1
10-11-2021,17,SBT.FR,13.36,13.42,13.373333333333338,15
10-11-2021,17,SFPI.FR,3.8,3.82,3.8130434782608673,23
10-11-2021,17,CDA.FR,15.52,15.58,15.538749999999991,48
10-11-2021,17,COVH.FR,16.3,16.4,16.36111111111111,9
10-11-2021,17,LOCAL.FR,1.2916,1.2992,1.2928228571428577,35
10-11-2021,17,TBGBS.FR,0.0283,0.03,0.029149999999999995,6
10-11-2021,17,CAFO.FR,15.4,15.7,15.55,2
10-11-2021,17,DVT.FR,167.9,168.4,168.28000000000006,20
10-11-2021,17,PSAT.FR,6.3,6.3,6.3,1
10-11-2021,17,TOUP.FR,7.98,7.98,7.98,1
10-11-2021,17,GNFT.FR,3.178,3.198,3.190842105263158,19
10-11-2021,17,GENX.FR,8.9,8.9,8.9,4
10-11-2021,17,CGM.FR,24.95,25.0,24.994444444444444,9
10-11-2021,17,ABEO.FR,14.45,14.45,14.45,4
10-11-2021,17,CAPLI.FR,24.3,24.3,24.3,2
10-11-2021,17,HEXA.FR,43.8,43.8,43.800000000000004,9
10-11-2021,17,PROAC.FR,0.164,0.164,0.164,3
11-11-2021,09,CEN.FR,66.8,66.8,66.8,8
11-11-2021,09,CBOT.FR,3.75,3.76,3.7533333333333325,9
11-11-2021,09,COM.FR,11.1,11.3,11.232499999999998,20
11-11-2021,09,IRD.FR,25.22,25.22,25.22,1
11-11-2021,09,GV.FR,0.3523,0.3619,0.35774000000000006,20
11-11-2021,09,PERR.FR,83.2,83.4,83.3,6
11-11-2021,09,DBG.FR,10.17,10.3,10.24580419580421,143
11-11-2021,09,MBWS.FR,1.4,1.41,1.4081249999999998,8
11-11-2021,09,GENX.FR,8.86,8.9,8.89111111111111,9
11-11-2021,09,GRVO.FR,136.5,139.0,137.3,10
11-11-2021,09,CAPLI.FR,24.3,24.3,24.300000000000008,14
11-11-2021,09,CAFO.FR,15.7,15.7,15.7,1
11-11-2021,09,TOUP.FR,7.98,8.0,7.992,5
11-11-2021,09,SAMS.FR,205.0,205.0,205.0,5
11-11-2021,09,CARM.FR,14.16,14.34,14.264415584415568,77
11-11-2021,09,HOLN.FR,45.085,45.46,45.26432432432433,37
11-11-2021,09,TEP.FR,355.7,358.2,356.60083160083025,481
11-11-2021,09,PIG.FR,4.99,5.05,5.016,25
11-11-2021,09,VRAP.FR,17.85,17.9,17.875,2
11-11-2021,09,ETL.FR,12.91,13.11,13.021438645980265,709
11-11-2021,09,ROTH.FR,40.95,41.6,41.2792207792208,77
11-11-2021,09,CNV.FR,7.22,7.58,7.484615384615386,13
11-11-2021,09,LBIRD.FR,20.1,20.5,20.392857142857146,14
11-11-2021,09,NK.FR,37.04,37.34,37.13224806201546,129
11-11-2021,09,BON.FR,22.5,22.8,22.664814814814818,27
11-11-2021,09,ES.FR,14.9,15.0,14.935714285714282,42
11-11-2021,09,TBGBS.FR,0.028,0.032,0.030660000000000003,10
11-11-2021,09,UFF.FR,17.95,18.0,17.99473684210526,19
11-11-2021,09,RE.FR,133.5,133.5,133.5,4
11-11-2021,09,GUI.FR,15.24,15.52,15.365624999999996,32
11-11-2021,09,ASY.FR,31.9,32.3,32.17,25
11-11-2021,09,ABEO.FR,14.55,14.55,14.549999999999999,9
11-11-2021,09,SBT.FR,13.34,13.4,13.346,10
11-11-2021,09,LSS.FR,37.65,38.0,37.780769230769224,13
11-11-2021,09,COVH.FR,16.3,16.45,16.343333333333334,15
11-11-2021,09,ELIOR.FR,6.365,6.455,6.404646464646457,99
11-11-2021,09,FGR.FR,91.76,92.88,92.4215483870967,465
11-11-2021,09,CGGBS.FR,0.007,0.007,0.007,4
11-11-2021,09,GNFT.FR,3.172,3.176,3.175,20
11-11-2021,09,QDT.FR,20.9,21.08,20.99666666666666,66
11-11-2021,09,MDM.FR,20.88,21.18,21.017225433526,346
11-11-2021,09,ABVX.FR,26.2,26.5,26.2948717948718,39
11-11-2021,09,FNAC.FR,57.85,58.4,58.20500000000003,130
11-11-2021,09,XFAB.FR,8.87,9.05,8.977321428571459,224
11-11-2021,09,NHOA.FR,14.5,15.26,15.019259259259263,54
11-11-2021,09,JBOG.FR,12.2,12.3,12.277777777777779,9
11-11-2021,09,ENGI.FR,13.078,13.228,13.173163449939668,3316
11-11-2021,09,FDJ.FR,44.32,44.65,44.51027397260279,219
11-11-2021,09,AUB.FR,53.2,54.0,53.699999999999996,47
11-11-2021,09,NVD3.FR,298.1651,298.1651,298.1651,1
11-11-2021,09,INEA.FR,45.0,45.0,45.0,1
11-11-2021,09,PREC.FR,33.995,34.0,33.998333333333335,3
11-11-2021,10,CS.FR,25.79,25.89,25.8236776268763,1399
11-11-2021,10,CAP.FR,208.1,209.0,208.55060240963863,415
11-11-2021,10,AIR.FR,115.94,116.68,116.23483712354079,1627
11-11-2021,10,TRI.FR,172.4,173.0,172.53896103896096,77
11-11-2021,10,MDM.FR,20.78,20.98,20.905432098765438,81
11-11-2021,10,ORP.FR,90.52,90.8,90.65162790697677,172
11-11-2021,10,CGG.FR,0.6872,0.7004,0.6943170506912448,217
11-11-2021,10,TSL3.FR,10.9302,10.9302,10.9302,1
11-11-2021,10,HEXA.FR,43.3,43.5,43.4,2
11-11-2021,10,AKW.FR,22.0,22.3,22.145,20
11-11-2021,10,MAAT.FR,13.5,13.6,13.51,10
11-11-2021,10,ATE.FR,149.0,150.3,149.65652173913043,69
11-11-2021,10,ELIOR.FR,6.375,6.44,6.408733333333333,75
11-11-2021,10,CDA.FR,15.38,15.46,15.420000000000002,8
11-11-2021,10,LSS.FR,37.75,37.75,37.75,6
11-11-2021,10,AUB.FR,53.5,54.8,54.20238095238094,42
11-11-2021,10,FNAC.FR,56.95,57.85,57.386976744186086,215
11-11-2021,10,ABEO.FR,14.55,14.75,14.625000000000002,8
11-11-2021,10,ABVX.FR,26.45,26.8,26.678571428571434,14
11-11-2021,10,TBGBS.FR,0.028,0.03,0.029124999999999998,8
11-11-2021,10,AVT.FR,0.0602,0.0639,0.06182716049382715,81
11-11-2021,10,GUI.FR,15.2,15.3,15.232631578947371,38
11-11-2021,10,TCH.FR,2.792,2.866,2.8313181818181814,44
11-11-2021,10,IPS.FR,41.65,41.9,41.765,20
11-11-2021,10,DBG.FR,10.2,10.24,10.224716981132081,53
11-11-2021,10,JBOG.FR,12.1,12.5,12.291666666666666,6
11-11-2021,10,SEV.FR,19.69,19.695,19.69235849056606,53
11-11-2021,10,ASY.FR,32.0,32.8,32.437931034482745,87
11-11-2021,10,VCT.FR,39.3,39.4,39.34545454545455,11
11-11-2021,10,AURS.FR,24.1,24.4,24.275000000000002,8
11-11-2021,10,TOUP.FR,7.98,7.98,7.98,4
11-11-2021,10,ES.FR,14.9,15.1,15.024074074074079,27
11-11-2021,10,CBOT.FR,3.75,3.76,3.7581818181818174,11
11-11-2021,10,ROTH.FR,40.9,41.1,40.98500000000001,20
11-11-2021,10,RIN.FR,57.7,58.1,57.89090909090912,22
11-11-2021,10,LACR.FR,38.5,38.9,38.7,9
11-11-2021,10,COM.FR,11.3,11.3,11.3,2
11-11-2021,10,GLO.FR,19.42,19.52,19.4625,8
11-11-2021,10,NHOA.FR,15.08,15.26,15.125333333333336,30
11-11-2021,10,EC.FR,138.0,138.0,138.0,5
11-11-2021,10,GV.FR,0.349,0.3576,0.35106399999999993,25
11-11-2021,10,AKOM.FR,2.4,2.4,2.4,1
11-11-2021,10,FPG.FR,0.558,0.57,0.564,3
11-11-2021,10,GNFT.FR,3.174,3.18,3.1788,5
11-11-2021,10,SFPI.FR,3.795,3.805,3.7969999999999997,5
11-11-2021,10,MBWS.FR,1.39,1.39,1.39,1
11-11-2021,10,ADVIC.FR,8.88,9.1,8.9475,20
11-11-2021,10,GENX.FR,8.88,8.9,8.884,5
11-11-2021,10,CGGBS.FR,0.007,0.007,0.007,1
11-11-2021,10,CAPLI.FR,24.2,24.2,24.2,1
11-11-2021,10,ESI.FR,68.8,70.0,69.10769230769232,13
11-11-2021,10,GRVO.FR,137.0,137.0,137.0,1
11-11-2021,10,CAFO.FR,15.7,15.7,15.7,1
11-11-2021,10,CNV.FR,7.42,7.42,7.42,1
11-11-2021,11,ENGI.FR,13.096,13.138,13.114796963946878,1581
11-11-2021,11,ACA.FR,12.952,13.002,12.98592365145218,1205
11-11-2021,11,MDM.FR,20.74,20.88,20.805641025641076,156
11-11-2021,11,TEP.FR,357.0,359.2,357.92930029154473,686
11-11-2021,11,ETL.FR,13.05,13.19,13.090130841121498,535
11-11-2021,11,FDJ.FR,44.65,44.89,44.78161849710985,173
11-11-2021,11,ORP.FR,90.28,90.66,90.44951219512183,164
11-11-2021,11,FGR.FR,92.04,92.56,92.2809411764706,170
11-11-2021,11,PIG.FR,4.97,5.0,4.986578947368422,19
11-11-2021,11,CAP.FR,208.7,209.4,209.01858037578347,479
11-11-2021,11,ATE.FR,149.9,150.5,150.10445859872615,157
11-11-2021,11,CARM.FR,14.24,14.34,14.270434782608692,23
11-11-2021,11,ABVX.FR,26.65,26.8,26.764285714285716,7
11-11-2021,11,CS.FR,25.78,25.835,25.808697674418582,1290
11-11-2021,11,KORI.FR,28.0,28.12,28.060588235294095,102
11-11-2021,11,UBI.FR,46.92,47.22,47.03391304347833,276
11-11-2021,11,GNFT.FR,3.17,3.182,3.174434782608696,23
11-11-2021,11,QDT.FR,20.9,21.0,20.934374999999996,32
11-11-2021,11,CDA.FR,15.4,15.46,15.420000000000002,6
11-11-2021,11,VCT.FR,39.2,39.35,39.29130434782609,23
11-11-2021,11,GV.FR,0.33,0.3539,0.3412326666666668,150
11-11-2021,11,XFAB.FR,8.83,8.89,8.856629213483158,89
11-11-2021,11,TCH.FR,2.802,2.83,2.8140909090909094,22
11-11-2021,11,HOLN.FR,45.25,45.4,45.305,7
11-11-2021,11,LAT.FR,0.537,0.541,0.5403333333333333,6
11-11-2021,11,RF.FR,78.1,78.45,78.25000000000003,114
11-11-2021,11,CBOT.FR,3.75,3.76,3.7575,4
11-11-2021,11,RIN.FR,57.9,58.2,57.98333333333333,12
11-11-2021,11,PSAT.FR,6.3,6.38,6.326666666666667,3
11-11-2021,11,LUCBS.FR,0.034,0.034,0.034,1
11-11-2021,11,TBGBS.FR,0.028,0.031,0.02946153846153847,13
11-11-2021,11,NOKIA.FR,5.013,5.028,5.019666666666667,9
11-11-2021,11,AURS.FR,24.1,24.1,24.099999999999998,7
11-11-2021,11,TFI.FR,9.03,9.07,9.05571428571429,35
11-11-2021,11,IPS.FR,41.7,41.8,41.74062500000001,32
11-11-2021,11,IPH.FR,4.48,4.516,4.4963999999999995,95
11-11-2021,11,JBOG.FR,12.3,12.5,12.433333333333332,3
11-11-2021,11,NHOA.FR,15.12,15.28,15.182352941176472,17
11-11-2021,11,FNAC.FR,56.85,57.05,56.964583333333316,48
11-11-2021,11,DBG.FR,10.19,10.3,10.258608695652159,115
11-11-2021,11,CEN.FR,66.8,67.0,66.9,4
11-11-2021,11,BLC.FR,43.05,43.05,43.05,1
11-11-2021,11,LACR.FR,37.8,38.9,38.24399999999999,25
11-11-2021,11,PEUG.FR,130.8,131.2,130.97777777777776,9
11-11-2021,11,AUB.FR,54.6,54.9,54.788888888888884,9
11-11-2021,11,TIPI.FR,70.0,70.0,70.0,4
11-11-2021,11,FCMC.FR,1350.0,1350.0,1350.0,1
11-11-2021,11,COUR.FR,125.0,125.0,125.0,6
11-11-2021,11,CAPLI.FR,24.2,24.3,24.214285714285715,7
11-11-2021,11,MBWS.FR,1.4,1.4,1.4,1
11-11-2021,11,COM.FR,11.3,11.3,11.3,1
11-11-2021,11,ACAN.FR,0.524,0.524,0.524,2
11-11-2021,11,LSS.FR,37.7,37.7,37.7,1
11-11-2021,11,EC.FR,138.0,138.0,138.0,2
11-11-2021,12,ACA.FR,12.91,12.992,12.960669958847705,1215
11-11-2021,12,TEP.FR,357.6,359.2,358.3165837479267,603
11-11-2021,12,BN.FR,57.82,57.96,57.902397849462524,930
11-11-2021,12,POM.FR,23.82,24.02,23.928169014084506,71
11-11-2021,12,CGG.FR,0.6862,0.6904,0.6880513157894738,152
11-11-2021,12,VK.FR,6.76,6.84,6.797538167938945,524
11-11-2021,12,ECP.FR,0.778,0.782,0.78,2
11-11-2021,12,ETL.FR,13.08,13.15,13.115648148148138,216
11-11-2021,12,MDM.FR,20.48,20.74,20.605526315789472,76
11-11-2021,12,ATE.FR,149.4,150.3,149.93674911660761,283
11-11-2021,12,ABVX.FR,26.65,26.8,26.692857142857143,7
11-11-2021,12,KORI.FR,27.88,28.04,27.945882352941215,153
11-11-2021,12,LI.FR,21.54,21.8,21.653620689655188,406
11-11-2021,12,GV.FR,0.326,0.337,0.3320012048192768,83
11-11-2021,12,ELIOR.FR,6.32,6.38,6.341470588235286,68
11-11-2021,12,SEV.FR,19.69,19.7,19.695285714285724,35
11-11-2021,12,LAT.FR,0.536,0.547,0.5394999999999998,24
11-11-2021,12,RF.FR,78.15,78.45,78.2854651162791,86
11-11-2021,12,AUB.FR,55.0,55.2,55.13571428571429,14
11-11-2021,12,IPS.FR,41.75,41.85,41.795,10
11-11-2021,12,IPH.FR,4.488,4.56,4.5205378151260485,119
11-11-2021,12,GUI.FR,15.22,15.4,15.27454545454545,22
11-11-2021,12,QDT.FR,20.92,20.98,20.954736842105262,19
11-11-2021,12,GLO.FR,19.42,19.46,19.425142857142855,35
11-11-2021,12,TBGBS.FR,0.03,0.032,0.03136250000000001,16
11-11-2021,12,GRVO.FR,138.5,138.5,138.5,3
11-11-2021,12,SFPI.FR,3.82,3.825,3.821,5
11-11-2021,12,CGM.FR,24.8,24.8,24.8,1
11-11-2021,12,HOLN.FR,45.23,45.305,45.27125,8
11-11-2021,12,RE.FR,133.0,133.0,133.0,4
11-11-2021,12,CARM.FR,14.22,14.36,14.289189189189193,37
11-11-2021,12,AURS.FR,24.2,24.2,24.2,1
11-11-2021,12,EC.FR,138.5,138.5,138.5,2
11-11-2021,12,TOUP.FR,7.96,8.0,7.973333333333334,3
11-11-2021,12,PEUG.FR,130.6,131.2,130.8125,16
11-11-2021,12,PIG.FR,4.98,4.99,4.984,5
11-11-2021,12,BON.FR,22.8,22.85,22.81,5
11-11-2021,12,RIN.FR,57.7,57.8,57.762499999999996,8
11-11-2021,12,BLC.FR,42.9,43.05,42.98888888888889,9
11-11-2021,12,ADUX.FR,2.19,2.19,2.19,1
11-11-2021,12,DBG.FR,10.25,10.26,10.256666666666668,12
11-11-2021,12,AFME.FR,5.76,5.76,5.76,1
11-11-2021,12,CNV.FR,7.4,7.4,7.4,2
11-11-2021,12,COM.FR,11.3,11.3,11.3,1
11-11-2021,12,COVH.FR,16.35,16.35,16.35,3
11-11-2021,12,CGGBS.FR,0.007,0.007,0.007,1
11-11-2021,12,UFF.FR,17.95,17.95,17.95,1
11-11-2021,12,HEXA.FR,43.0,43.1,43.03333333333333,6
11-11-2021,12,ABEO.FR,14.7,14.7,14.7,2
11-11-2021,12,CEN.FR,66.9,66.9,66.9,1
11-11-2021,13,TEP.FR,357.5,358.4,357.939358600584,343
11-11-2021,13,FDJ.FR,44.65,44.76,44.71070422535209,71
11-11-2021,13,ELIOR.FR,6.305,6.33,6.319246575342462,73
11-11-2021,13,LI.FR,21.51,21.6,21.556978417266187,139
11-11-2021,13,NHOA.FR,15.16,15.28,15.217333333333334,15
11-11-2021,13,VCT.FR,39.0,39.15,39.09999999999998,20
11-11-2021,13,DVT.FR,168.3,168.3,168.3,3
11-11-2021,13,ASY.FR,32.25,32.5,32.375,2
11-11-2021,13,FGR.FR,91.24,91.44,91.3407142857142,112
11-11-2021,13,CARM.FR,14.2,14.26,14.238666666666665,15
11-11-2021,13,LSS.FR,38.0,38.0,38.0,5
11-11-2021,13,UBI.FR,47.06,47.18,47.12941860465116,86
11-11-2021,13,ETL.FR,13.14,13.28,13.201991525423722,354
11-11-2021,13,GNFT.FR,3.178,3.182,3.1799999999999997,7
11-11-2021,13,LOCAL.FR,1.2722,1.275,1.2737294117647058,17
11-11-2021,13,MCPHY.FR,22.16,22.32,22.206933333333343,75
11-11-2021,13,LAT.FR,0.54,0.548,0.5465000000000001,6
11-11-2021,13,IPH.FR,4.534,4.554,4.544666666666667,27
11-11-2021,13,IPS.FR,41.85,42.0,41.916666666666664,9
11-11-2021,13,POM.FR,23.86,23.96,23.91428571428571,14
11-11-2021,13,ESI.FR,70.0,70.0,70.0,1
11-11-2021,13,NOKIA.FR,4.997,5.011,5.005447368421052,19
11-11-2021,13,CDA.FR,15.2,15.36,15.271428571428576,21
11-11-2021,13,AFME.FR,5.89,5.89,5.89,1
11-11-2021,13,CBOT.FR,3.76,3.76,3.76,1
11-11-2021,13,DBG.FR,10.2,10.27,10.246136363636369,44
11-11-2021,13,EC.FR,138.0,138.5,138.2,5
11-11-2021,13,GLO.FR,19.42,19.44,19.432000000000002,5
11-11-2021,13,VRAP.FR,17.9,17.9,17.9,1
11-11-2021,13,GRVO.FR,138.5,138.5,138.5,1
11-11-2021,13,HEXA.FR,42.8,42.9,42.849999999999994,4
11-11-2021,13,ACAN.FR,0.52,0.524,0.522,2
11-11-2021,13,CEN.FR,66.8,66.9,66.85,2
11-11-2021,13,IGE.FR,260.0,260.0,260.0,1
11-11-2021,14,ETL.FR,13.16,13.295,13.23172360248446,322
11-11-2021,14,BN.FR,57.88,58.19,58.07588805166858,929
11-11-2021,14,AIR.FR,114.26,114.82,114.57254029163472,1303
11-11-2021,14,XFAB.FR,8.83,8.97,8.885271317829456,129
11-11-2021,14,IPH.FR,4.5,4.544,4.523404255319149,47
11-11-2021,14,JBOG.FR,12.2,12.25,12.233333333333334,6
11-11-2021,14,ATE.FR,149.3,150.5,149.99032258064526,93
11-11-2021,14,TCH.FR,2.846,2.928,2.897684210526314,95
11-11-2021,14,IPS.FR,41.95,42.0,41.98888888888889,9
11-11-2021,14,MBWS.FR,1.4,1.4,1.4,1
11-11-2021,14,NEX.FR,87.05,87.6,87.28593750000002,32
